,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ActualElapsedTime,AirTime,AirlineID,Altimeter,AltimeterFlag,ArrDel15,ArrDelay,ArrDelayMinutes,ArrTime,ArrTimeBlk,Arr_wban,ArrivalDelayGroups,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,Carrier,CarrierDelay,Date,DayOfWeek,DayofMonth,DepDel15,DepDelay,DepDelayMinutes,DepTime,DepTimeBlk,Dep_wban,DepartureDelayGroups,Dest,DestCityName,DestState,DestStateFips,DewPointCelsius,DewPointCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,Distance,DistanceGroup,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,DivActualElapsedTime,DivAirportLandings,DivArrDelay,DivDistance,DivReachedDest,Diverted,DryBulbCelsius,DryBulbCelsiusFlag,DryBulbFarenheit,DryBulbFarenheitFlag,FirstDepTime,FlightDate,FlightNum,Flights,HourlyPrecip,HourlyPrecipFlag,LateAircraftDelay,LongestAddGTime,Month,NASDelay,Origin,OriginCityName,OriginState,OriginStateFips,PressureChange,PressureChangeFlag,PressureTendency,PressureTendencyFlag,Quarter,RecordType,RecordTypeFlag,RelativeHumidity,RelativeHumidityFlag,S_Arr_time,S_Dep_time,SeaLevelPressure,SeaLevelPressureFlag,SecurityDelay,SkyCondition,SkyConditionFlag,StationPressure,StationPressureFlag,StationType,TailNum,TaxiIn,TaxiOut,Time,TotalAddGTime,UniqueCarrier,ValueForWindCharacter,ValueForWindCharacterFlag,Visibility,VisibilityFlag,WBAN,WeatherDelay,WeatherType,WeatherTypeFlag,WetBulbCelsius,WetBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WheelsOff,WheelsOn,WindDirection,WindDirectionFlag,WindSpeed,WindSpeedFlag,Year,_merge,con,id,key,new_id,sa_time,sd_time,time,region_dep,region_arr,north_dep,north_arr,airport,delay,taxitime,snow,temp,dew_p,precip,vis,winter,airs,airs_cat,melting_snow,freezing_snow,DateStr,congestion,BDL,BOS,BUR,CAE,CHS,CLT,EWN,GSO,GSP,ILM,LAX,LGB,MHT,MYR,OAJ,ONT,ORH,PVD,RDU,SNA
1035862,1035862,123775,46,122.0,100.0,19805,30.0, ,0.0,-17.0,0.0,1923.0,1900-1959,94846.0,-2.0,1940,1825,135.0,,0.0,AA,,20140816.0,6,16,0.0,-4.0,0.0,1821.0,1800-1859,13722.0,-1.0,ORD,"Chicago, IL",IL,17,18.9, ,66.0, ,646.0,3,,,,,,0,,,,0.0,26.7, ,80.0, ,,2014-08-16 00:00:00,390,1.0, , ,,,8,,RDU,"Raleigh/Durham, NC",NC,37, , , , ,3,AA, ,62.0, ,2014-08-16 19:40:00,2014-08-16 18:25:00,29.98, ,,FEW060 SCT150 BKN250, ,29.53, ,11.0,N481AA,8.0,14.0,1851.0,,AA, , ,10.0, ,13722.0,, , ,21.5, ,71.0, ,1835.0,1915.0,000, ,0.0, ,2014,both,Dep,463.0,9800,463.0,1940,1825,2014-08-16 18:51:00,South,,0,0,RDU,-4.0,14.0,0,80.0,66.0,0.0,10.0,0,RDU,18,0,0,20140816,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
472637,472637,92197,914,115.0,79.0,20355,29.83, ,1.0,15.0,15.0,2126.0,2100-2159,13881.0,1.0,2111,1920,111.0,,0.0,US,11.0,20140404.0,5,4,0.0,11.0,11.0,1931.0,1900-1959,13739.0,0.0,CLT,"Charlotte, NC",NC,37,10.0, ,50.0, ,449.0,2,,,,,,0,,,,0.0,22.2, ,72.0, ,,2014-04-04 00:00:00,1857,1.0, , ,0.0,,4,4.0,PHL,"Philadelphia, PA",PA,42, , , , ,2,AA, ,46.0, ,2014-04-04 21:11:00,2014-04-04 19:20:00,29.81, ,0.0,SCT160 SCT250, ,29.01, ,11.0,N937UW,5.0,31.0,2052.0,,US,22, ,10.0, ,13881.0,0.0, , ,15.2, ,59.0, ,2002.0,2121.0,240, ,11.0, ,2014,both,Arr,93.0,101323,93.0,2111,1920,2014-04-04 20:52:00,,South,0,0,CLT,15.0,5.0,0,72.0,50.0,0.0,10.0,0,CLT,5,0,0,20140404,1316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321132,321132,66741,1360,,,20304,29.95, ,,,,,1500-1559,23152.0,,1546,1432,74.0,B,1.0,OO,,20141210.0,3,10,,,,,1400-1459,23234.0,,BUR,"Burbank, CA",CA,6,10.0, ,50.0, ,326.0,2,,,,,,0,,,,0.0,21.1, ,70.0, ,,2014-12-10 00:00:00,4983,1.0, , ,,,12,,SFO,"San Francisco, CA",CA,6, , , , ,4,AA, ,49.0, ,2014-12-10 15:46:00,2014-12-10 14:32:00,29.92, ,,CLR, ,29.17, ,12.0,N964SW,,,1553.0,,OO, , ,10.0, ,23152.0,, , ,14.8, ,59.0, ,,,170, ,6.0, ,2014,both,Arr,288.0,264135,288.0,1546,1432,2014-12-10 15:53:00,,West,0,0,BUR,,,0,70.0,50.0,0.0,10.0,1,BUR,2,0,0,20141210,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,1857,1857,1857,72.0,43.0,20409,30.1, ,0.0,-8.0,0.0,1042.0,1000-1059,14734.0,-1.0,1050,930,80.0,,0.0,B6,,20141003.0,5,3,0.0,0.0,0.0,930.0,0900-0959,14739.0,0.0,EWR,"Newark, NJ",NJ,34,10.0, ,50, ,200.0,1,,,,,,0,,,,0.0,11.7, ,53, ,,2014-10-03 00:00:00,2379,1.0, , ,,,10,,BOS,"Boston, MA",MA,25, , , , ,4,AA, ,90, ,2014-10-03 10:50:00,2014-10-03 09:30:00,30.09, ,,BKN014 OVC019, ,30.07, ,11.0,N309JB,7.0,22.0,954.0,,B6, , ,10.0, ,14739.0,, , ,10.7, ,51, ,952.0,1035.0,010, ,11, ,2014,both,Dep,91.0,176759,91.0,1050,930,2014-10-03 09:54:00,North,,1,0,BOS,0.0,22.0,0,53.0,50.0,0.0,10.0,0,BOS,1,0,0,20141003,671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224722,224722,93420,7518,55.0,41.0,20355,30.14, ,0.0,-14.0,0.0,1842.0,1800-1859,13881.0,-1.0,1856,1750,66.0,,0.0,US,,20141116.0,7,16,0.0,-3.0,0.0,1747.0,1700-1759,13748.0,-1.0,CLT,"Charlotte, NC",NC,37,-3.3, ,26.0, ,185.0,1,,,,,,0,,,,0.0,10.6, ,51.0, ,,2014-11-16 00:00:00,1768,1.0, , ,,,11,,ILM,"Wilmington, NC",NC,37, , , , ,4,AA, ,38.0, ,2014-11-16 18:56:00,2014-11-16 17:50:00,30.14, ,,BKN022 OVC035, ,29.31, ,11.0,N826AW,4.0,10.0,1852.0,,US, , ,10.0, ,13881.0,, , ,4.7, ,41.0, ,1757.0,1838.0,090, ,6.0, ,2014,both,Arr,406.0,342927,406.0,1856,1750,2014-11-16 18:52:00,South,South,0,0,CLT,-14.0,4.0,0,51.0,26.0,0.0,10.0,0,CLT,5,0,0,20141116,1198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005162,1005162,93075,6953,87.0,68.0,20355,30.1, ,0.0,-14.0,0.0,1242.0,1200-1259,12815.0,-1.0,1256,1120,96.0,,0.0,US,,20140809.0,6,9,0.0,-5.0,0.0,1115.0,1100-1159,13881.0,-1.0,MCO,"Orlando, FL",FL,12,20.6, ,69, ,468.0,2,,,,,,0,,,,0.0,24.4, ,76, ,,2014-08-09 00:00:00,1729,1.0, , ,,,8,,CLT,"Charlotte, NC",NC,37, , , , ,3,AA, ,79, ,2014-08-09 12:56:00,2014-08-09 11:20:00,30.07, ,,BKN025 OVC060, ,29.28, ,11.0,N583UW,6.0,13.0,1052.0,,US, , ,10.0, ,13881.0,, , ,21.8, ,71, ,1128.0,1236.0,180, ,7, ,2014,both,Dep,261.0,374246,261.0,1256,1120,2014-08-09 10:52:00,South,,0,0,CLT,-5.0,13.0,0,76.0,69.0,0.0,10.0,0,CLT,5,0,0,20140809,1004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14061,14061,14061,4385,80.0,60.0,20409,30.01, ,0.0,-7.0,0.0,2107.0,2100-2159,14739.0,-1.0,2114,1956,78.0,,0.0,B6,,20141027.0,1,27,0.0,-9.0,0.0,1947.0,1900-1959,93721.0,-1.0,BOS,"Boston, MA",MA,25,3.9, ,39.0, ,369.0,2,,,,,,0,,,,0.0,11.7, ,53.0, ,,2014-10-27 00:00:00,1326,1.0, , ,,,10,,BWI,"Baltimore, MD",MD,24, , , , ,4,AA, ,59.0, ,2014-10-27 21:14:00,2014-10-27 19:56:00,30.01, ,,CLR, ,29.98, ,11.0,N249JB,5.0,15.0,2054.0,,B6, , ,10.0, ,14739.0,, , ,7.9, ,46.0, ,2002.0,2102.0,280, ,8.0, ,2014,both,Arr,844.0,194253,844.0,2114,1956,2014-10-27 20:54:00,,North,0,1,BOS,-7.0,5.0,0,53.0,39.0,0.0,10.0,0,BOS,1,0,0,20141027,656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942856,942856,30769,3567,323.0,296.0,20409,29.98, ,0.0,13.0,13.0,523.0,0001-0559,94789.0,0.0,510,2054,316.0,,0.0,B6,,20140826.0,2,26,0.0,6.0,6.0,2100.0,2000-2059,23174.0,0.0,JFK,"New York, NY",NY,36,16.7, ,62.0, ,2475.0,10,,,,,,0,,,,0.0,20.6, ,69.0, ,,2014-08-26 00:00:00,524,1.0, , ,,,8,,LAX,"Los Angeles, CA",CA,6, , , , ,3,AA, ,79.0, ,2014-08-26 05:10:00,2014-08-26 20:54:00,29.97, ,,FEW014, ,29.63, ,11.0,N934JB,9.0,18.0,2053.0,,B6, , ,10.0, ,23174.0,, , ,18.1, ,65.0, ,2118.0,514.0,250, ,5.0, ,2014,both,Dep,726.0,67750,726.0,510,2054,2014-08-26 20:53:00,West,,0,0,LAX,6.0,18.0,0,69.0,62.0,0.0,10.0,0,LAX,10,0,0,20140826,1221,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1377392,1377392,84005,6280,114.0,92.0,20355,29.97, ,0.0,-8.0,0.0,2054.0,2100-2159,13881.0,-1.0,2102,1910,112.0,,0.0,US,,20150211.0,3,11,0.0,-10.0,0.0,1900.0,1900-1959,12844.0,-1.0,CLT,"Charlotte, NC",NC,37,-1.1, ,30, ,590.0,3,,,,,,0,,,,0.0,7.8, ,46, ,,2015-02-11 00:00:00,1774,1.0, , ,,,2,,PBI,"West Palm Beach/Palm Beach, FL",FL,12, , , , ,1,AA, , 54, ,2015-02-11 21:02:00,2015-02-11 19:10:00,29.97, ,,CLR, ,29.15, ,11.0,N121UW,6.0,16.0,2052.0,,US, , ,10.0, ,13881.0,, , ,4.0, ,39, ,1916.0,2048.0,190, , 5, ,2015,both,Arr,301.0,419118,301.0,2102,1910,2015-02-11 20:52:00,,South,0,0,CLT,-8.0,6.0,0,46.0,30.0,0.0,10.0,1,CLT,5,0,0,20150211,1296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488984,1488984,84714,3818,111.0,80.0,20355,30.4, ,1.0,17.0,17.0,1624.0,1600-1659,14732.0,1.0,1607,1425,102.0,,0.0,US,0.0,20150313.0,5,13,0.0,8.0,8.0,1433.0,1400-1459,13881.0,0.0,LGA,"New York, NY",NY,36,-2.8, ,27, ,544.0,3,,,,,,0,,,,0.0,9.4, ,49.0, ,,2015-03-13 00:00:00,2068,1.0,  0.001, ,8.0,,3,9.0,CLT,"Charlotte, NC",NC,37, , , , ,1,AA, ,43, ,2015-03-13 16:07:00,2015-03-13 14:25:00,30.40, ,0.0,OVC026, ,29.57, ,11.0,N182UW,9.0,22.0,1452.0,,US, , ,10.0, ,13881.0,0.0,-RA, ,4.3, ,40, ,1455.0,1615.0,040, ,8, ,2015,both,Dep,393.0,237625,393.0,1607,1425,2015-03-13 14:52:00,South,,0,0,CLT,8.0,22.0,0,49.0,27.0,0.001,10.0,1,CLT,5,0,0,20150313,1262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137939,137939,6637,6637,198.0,177.0,20409,30.25, ,0.0,-20.0,0.0,1109.0,1100-1159,12849.0,-2.0,1129,759,210.0,,0.0,B6,,20141115.0,6,15,0.0,-8.0,0.0,751.0,0700-0759,14739.0,-1.0,FLL,"Fort Lauderdale, FL",FL,12,-7.8, ,18.0, ,1237.0,5,,,,,,0,,,,0.0,-0.6, ,31.0, ,,2014-11-15 00:00:00,569,1.0, , ,,,11,,BOS,"Boston, MA",MA,25, , , , ,4,AA, ,59.0, ,2014-11-15 11:29:00,2014-11-15 07:59:00,30.24, ,,CLR, ,30.22, ,11.0,N608JB,6.0,15.0,754.0,,B6, , ,10.0, ,14739.0,, , ,-2.9, ,27.0, ,806.0,1103.0,320, ,9.0, ,2014,both,Dep,418.0,409213,418.0,1129,759,2014-11-15 07:54:00,North,,1,0,BOS,-8.0,15.0,0,31.0,18.0,0.0,10.0,0,BOS,1,0,0,20141115,422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582668,582668,72022,299,170.0,148.0,19805,29.97, ,0.0,-1.0,0.0,2224.0,2200-2259,3927.0,-1.0,2225,1740,165.0,,0.0,AA,,20140507.0,3,7,0.0,-6.0,0.0,1734.0,1700-1759,93184.0,-1.0,DFW,"Dallas/Fort Worth, TX",TX,48,9.4, ,49.0, ,1205.0,5,,,,,,0,,,,0.0,17.8, ,64.0, ,,2014-05-07 00:00:00,2394,1.0, , ,,,5,,SNA,"Santa Ana, CA",CA,6, , , , ,2,AA, , 58, ,2014-05-07 22:25:00,2014-05-07 17:40:00,29.96, ,,FEW035 SCT047, ,29.91, ,12.0,N3EBAA,6.0,16.0,1753.0,,AA, , ,10.0, ,93184.0,, , ,13.2, ,56, ,1750.0,2218.0,210, ,10, ,2014,both,Dep,170.0,40238,170.0,2225,1740,2014-05-07 17:53:00,West,,0,0,SNA,-6.0,16.0,0,64.0,49.0,0.0,10.0,0,SNA,19,0,0,20140507,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
934939,934939,22852,130,119.0,105.0,19393,29.94, ,0.0,-1.0,0.0,54.0,0001-0559,14710.0,-1.0,55,2150,125.0,,0.0,WN,,20140808.0,5,8,0.0,5.0,5.0,2155.0,2100-2159,14819.0,0.0,MHT,"Manchester, NH",NH,33,11.7, ,53.0, ,838.0,4,,,,,,0,,,,0.0,16.1, ,61.0, ,,2014-08-08 00:00:00,4170,1.0, , ,,,8,,MDW,"Chicago, IL",IL,17, , , , ,3,AA, ,75.0, ,2014-08-08 00:55:00,2014-08-08 21:50:00,29.97, ,,FEW250, ,29.69, ,12.0,N8611F,4.0,10.0,53.0,,WN, , ,10.0, ,14710.0,, , ,13.6, ,57.0, ,2205.0,50.0,340, , 5, ,2014,both,Arr,209.0,174917,209.0,55,2150,2014-08-08 00:53:00,,North,0,1,MHT,-1.0,4.0,0,61.0,53.0,0.0,10.0,0,MHT,12,0,0,20140808,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
382199,382199,1759,1759,80.0,49.0,20355,30.36, ,1.0,18.0,18.0,1440.0,1400-1459,14732.0,1.0,1422,1300,82.0,,0.0,US,0.0,20140416.0,3,16,1.0,20.0,20.0,1320.0,1300-1359,14739.0,1.0,LGA,"New York, NY",NY,36,-7.8, ,18.0, ,184.0,1,,,,,,0,,,,0.0,5.6, ,42.0, ,,2014-04-16 00:00:00,2149,1.0, , ,18.0,,4,0.0,BOS,"Boston, MA",MA,25, , , , ,2,AA, ,38.0, ,2014-04-16 14:22:00,2014-04-16 13:00:00,30.35, ,0.0,FEW050, ,30.33, ,11.0,N956UW,4.0,27.0,1254.0,,US,26, ,10.0, ,14739.0,0.0, , ,0.8, ,34.0, ,1347.0,1436.0,330, ,17.0, ,2014,both,Dep,467.0,116468,467.0,1422,1300,2014-04-16 12:54:00,North,,1,0,BOS,20.0,27.0,0,42.0,18.0,0.0,10.0,0,BOS,1,0,0,20140416,656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108772,108772,108772,5734,54.0,35.0,20355,30.0, ,0.0,-7.0,0.0,828.0,0800-0859,13722.0,-1.0,835,740,55.0,,0.0,US,,20141001.0,3,1,0.0,-6.0,0.0,734.0,0700-0759,13881.0,-1.0,RDU,"Raleigh/Durham, NC",NC,37,16.1, ,61.0, ,130.0,1,,,,,,0,,,,0.0,18.9, ,66.0, ,,2014-10-01 00:00:00,2050,1.0, , ,,,10,,CLT,"Charlotte, NC",NC,37, , , , ,4,AA, ,84.0, ,2014-10-01 08:35:00,2014-10-01 07:40:00,29.98, ,,FEW250, ,29.18, ,11.0,N810AW,5.0,14.0,752.0,,US, , ,7.0, ,13881.0,, , ,17.2, ,63.0, ,748.0,823.0,000, ,0.0, ,2014,both,Dep,8.0,470983,8.0,835,740,2014-10-01 07:52:00,South,South,0,0,CLT,-6.0,14.0,0,66.0,61.0,0.0,7.0,0,CLT,5,0,0,20141001,1332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279858,279858,25467,784,218.0,193.0,21171,29.96, ,0.0,-20.0,0.0,1615.0,1600-1659,94846.0,-2.0,1635,1035,240.0,,0.0,VX,,20141202.0,2,2,0.0,2.0,2.0,1037.0,1000-1059,23174.0,0.0,ORD,"Chicago, IL",IL,17,13.0, ,55, ,1744.0,7,,,,,,0,,,,0.0,14.0, ,57, ,,2014-12-02 00:00:00,232,1.0, , ,,,12,,LAX,"Los Angeles, CA",CA,6, , , , ,4,SP, , 93, ,2014-12-02 16:35:00,2014-12-02 10:35:00,M, ,,SCT008 BKN029 OVC036, ,29.61, ,11.0,N836VA,14.0,11.0,1051.0,,VX,23, , 2.50, ,23174.0,,RA BR, ,13.2, ,56, ,1048.0,1601.0,070, ,15, ,2014,both,Dep,37.0,10999,37.0,1635,1035,2014-12-02 10:51:00,West,,0,0,LAX,2.0,11.0,0,57.0,55.0,0.0,2.5,1,LAX,10,0,0,20141202,1162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
734709,734709,90635,5582,81.0,61.0,20355,29.81, ,0.0,-11.0,0.0,1102.0,1100-1159,93721.0,-1.0,1113,945,88.0,,0.0,US,,20140605.0,4,5,0.0,-4.0,0.0,941.0,0900-0959,13881.0,-1.0,BWI,"Baltimore, MD",MD,24,20.0, ,68, ,361.0,2,,,,,,0,,,,0.0,28.9, ,84, ,,2014-06-05 00:00:00,1960,1.0, , ,,,6,,CLT,"Charlotte, NC",NC,37, , , , ,2,AA, ,59, ,2014-06-05 11:13:00,2014-06-05 09:45:00,29.78, ,,BKN140 BKN250, ,28.99, ,11.0,N107US,6.0,14.0,952.0,,US, , ,10.0, ,13881.0,, , ,22.8, ,73, ,955.0,1056.0,260, ,5, ,2014,both,Dep,106.0,361278,106.0,1113,945,2014-06-05 09:52:00,South,,0,0,CLT,-4.0,14.0,0,84.0,68.0,0.0,10.0,0,CLT,5,0,0,20140605,1234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567423,567423,56777,11634,119.0,101.0,20304,30.0, ,0.0,2.0,2.0,802.0,0800-0859,23174.0,0.0,800,710,110.0,,0.0,OO,,20140521.0,3,21,0.0,-7.0,0.0,703.0,0700-0759,24127.0,-1.0,LAX,"Los Angeles, CA",CA,6,10.6, ,51.0, ,590.0,3,,,,,,0,,,,0.0,18.3, ,65.0, ,,2014-05-21 00:00:00,2605,1.0, , ,,,5,,SLC,"Salt Lake City, UT",UT,49, , , , ,2,AA, ,61.0, ,2014-05-21 08:00:00,2014-05-21 07:10:00,30.00, ,,FEW025 BKN030 BKN035, ,29.65, ,11.0,N435SW,5.0,13.0,753.0,,OO, , ,10.0, ,23174.0,, , ,14.0, ,57.0, ,716.0,757.0,VR , ,7.0, ,2014,both,Arr,531.0,385743,531.0,800,710,2014-05-21 07:53:00,,West,0,0,LAX,2.0,5.0,0,65.0,51.0,0.0,10.0,0,LAX,10,0,0,20140521,1299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83251,83251,83251,1365,86.0,55.0,19790,29.97, ,1.0,16.0,16.0,1334.0,1300-1359,13874.0,1.0,1318,1200,78.0,,0.0,DL,0.0,20141014.0,2,14,0.0,8.0,8.0,1208.0,1200-1259,13881.0,0.0,ATL,"Atlanta, GA",GA,13,18.9, ,66, ,226.0,1,,,,,,0,,,,0.0,26.1, ,79, ,,2014-10-14 00:00:00,2288,1.0, , ,8.0,,10,8.0,CLT,"Charlotte, NC",NC,37, , , , ,4,AA, ,65, ,2014-10-14 13:18:00,2014-10-14 12:00:00,29.94, ,0.0,SCT026 SCT160 BKN250, ,29.15, ,11.0,N943DL,8.0,23.0,1152.0,,DL,29, ,10.0, ,13881.0,0.0, , ,21.3, ,70, ,1231.0,1326.0,160, ,20, ,2014,both,Dep,380.0,229605,380.0,1318,1200,2014-10-14 11:52:00,South,,0,0,CLT,8.0,23.0,0,79.0,66.0,0.0,10.0,0,CLT,5,0,0,20141014,1324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307907,1307907,14520,6140,91.0,71.0,19393,30.07, ,0.0,11.0,11.0,2346.0,2300-2359,14739.0,0.0,2335,2215,80.0,,0.0,WN,,20150206.0,5,6,0.0,0.0,0.0,2215.0,2200-2259,93721.0,0.0,BOS,"Boston, MA",MA,25,-15.0, ,5.0, ,369.0,2,,,,,,0,,,,0.0,-8.9, ,16.0, ,,2015-02-06 00:00:00,2266,1.0, , ,,,2,,BWI,"Baltimore, MD",MD,24, , , , ,1,AA, , 62, ,2015-02-06 23:35:00,2015-02-06 22:15:00,30.06, ,,CLR, ,30.04, ,11.0,N707SA,8.0,12.0,2354.0,,WN, , ,10.0, ,14739.0,, , ,-10.3, ,13, ,2227.0,2338.0,230, ,17.0, ,2015,both,Arr,197.0,253755,197.0,2335,2215,2015-02-06 23:54:00,,North,0,1,BOS,11.0,8.0,0,16.0,5.0,0.0,10.0,1,BOS,1,0,0,20150206,638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436606,1436606,32336,5447,75.0,34.0,20304,29.99, ,0.0,12.0,12.0,1012.0,1000-1059,23188.0,0.0,1000,855,65.0,,0.0,OO,,20150309.0,1,9,0.0,2.0,2.0,857.0,0800-0859,23174.0,0.0,SAN,"San Diego, CA",CA,6,11.7, ,53, ,109.0,1,,,,,,0,,,,0.0,15.0, ,59.0, ,,2015-03-09 00:00:00,6323,1.0, , ,,,3,,LAX,"Los Angeles, CA",CA,6, , , , ,1,AA, , 81, ,2015-03-09 10:00:00,2015-03-09 08:55:00,29.99, ,,SCT013, ,29.64, ,11.0,N237SW,5.0,36.0,853.0,,OO, , ,6.0, ,23174.0,,HZ, ,13.1, ,56, ,933.0,1007.0,130, ,3.0, ,2015,both,Dep,213.0,134195,213.0,1000,855,2015-03-09 08:53:00,West,,0,0,LAX,2.0,36.0,0,59.0,53.0,0.0,6.0,1,LAX,10,0,0,20150309,1202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1125627,1125627,80573,1721,110.0,80.0,20355,30.31, ,0.0,-10.0,0.0,1141.0,1100-1159,14734.0,-1.0,1151,955,116.0,,0.0,US,,20140923.0,2,23,0.0,-4.0,0.0,951.0,0900-0959,13881.0,-1.0,EWR,"Newark, NJ",NJ,34,8.9, ,48, ,529.0,3,,,,,,0,,,,0.0,16.1, ,61, ,,2014-09-23 00:00:00,803,1.0, , ,,,9,,CLT,"Charlotte, NC",NC,37, , , , ,3,AA, , 63, ,2014-09-23 11:51:00,2014-09-23 09:55:00,30.29, ,,BKN031 OVC100, ,29.48, ,11.0,N644AW,8.0,22.0,952.0,,US,20, ,10.0, ,13881.0,, , ,12.2, ,54, ,1013.0,1133.0,040, ,10, ,2014,both,Dep,687.0,121803,687.0,1151,955,2014-09-23 09:52:00,South,,0,0,CLT,-4.0,22.0,0,61.0,48.0,0.0,10.0,0,CLT,5,0,0,20140923,1160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831146,831146,55963,7861,177.0,157.0,19805,29.85, ,1.0,25.0,25.0,1700.0,1600-1659,23174.0,1.0,1635,1530,185.0,,0.0,AA,25.0,20140702.0,3,2,1.0,33.0,33.0,1603.0,1500-1559,3927.0,2.0,LAX,"Los Angeles, CA",CA,6,15.6, ,60.0, ,1235.0,5,,,,,,0,,,,0.0,21.1, ,70.0, ,,2014-07-02 00:00:00,2461,1.0, , ,0.0,,7,0.0,DFW,"Dallas/Fort Worth, TX",TX,48, , , , ,3,AA, ,71.0, ,2014-07-02 16:35:00,2014-07-02 15:30:00,29.84, ,0.0,FEW020, ,29.5, ,11.0,N5EHAA,10.0,10.0,1653.0,,AA, , ,10.0, ,23174.0,0.0, , ,17.7, ,64.0, ,1613.0,1650.0,260, ,14.0, ,2014,both,Arr,50.0,175073,50.0,1635,1530,2014-07-02 16:53:00,,West,0,0,LAX,25.0,10.0,0,70.0,60.0,0.0,10.0,0,LAX,10,0,0,20140702,1327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81424,81424,81424,130,57.0,35.0,20366,29.97, ,0.0,-3.0,0.0,2237.0,2200-2259,13883.0,-1.0,2240,2142,58.0,,0.0,EV,,20141026.0,7,26,0.0,-2.0,0.0,2140.0,2100-2159,13874.0,-1.0,CAE,"Columbia, SC",SC,45,10.6, ,51, ,192.0,1,,,,,,0,,,,0.0,14.4, ,58, ,,2014-10-26 00:00:00,4948,1.0, , ,,,10,,ATL,"Atlanta, GA",GA,13, , , , ,4,AA, , 78, ,2014-10-26 22:40:00,2014-10-26 21:42:00,29.96, ,,CLR, ,29.72, ,11.0,N919EV,6.0,16.0,2256.0,,EV, , ,10.0, ,13883.0,, , ,12.3, ,54, ,2156.0,2231.0,000, , 0, ,2014,both,Arr,730.0,54077,730.0,2240,2142,2014-10-26 22:56:00,,South,0,0,CAE,-3.0,6.0,0,58.0,51.0,0.0,10.0,0,CAE,3,0,0,20141026,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296593,296593,42202,17519,298.0,278.0,19790,29.98, ,0.0,-22.0,0.0,2143.0,2200-2259,94789.0,-2.0,2205,1350,315.0,,0.0,DL,,20141215.0,1,15,0.0,-5.0,0.0,1345.0,1300-1359,23174.0,-1.0,JFK,"New York, NY",NY,36,7.8, ,46.0, ,2475.0,10,,,,,,0,,,,0.0,17.2, ,63.0, ,,2014-12-15 00:00:00,2262,1.0, , ,,,12,,LAX,"Los Angeles, CA",CA,6, , , , ,4,AA, ,54.0, ,2014-12-15 22:05:00,2014-12-15 13:50:00,29.97, ,,FEW028 SCT140 BKN250, ,29.63, ,11.0,N717TW,6.0,14.0,1353.0,,DL, , ,10.0, ,23174.0,, , ,12.2, ,54.0, ,1359.0,2137.0,130, ,6.0, ,2014,both,Dep,455.0,467530,455.0,2205,1350,2014-12-15 13:53:00,West,,0,0,LAX,-5.0,14.0,0,63.0,46.0,0.0,10.0,1,LAX,10,0,0,20141215,1179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
